"Fullscale_V9_DataCollectSweep1_041026: Design Number","Fullscale_V9_DataCollectSweep1_041026: BaseSize (m)","Fullscale_V9_DataCollectSweep1_041026: BEAVSExtension (mm)","Fullscale_V9_DataCollectSweep1_041026: BEAVSPosition (m)","Fullscale_V9_DataCollectSweep1_041026: FreestreamAltitude (ft)","Fullscale_V9_DataCollectSweep1_041026: FreestreamMach","Fullscale_V9_DataCollectSweep1_041026: FreestreamTemperature (C)","Fullscale_V9_DataCollectSweep1_041026: NumSteps","Fullscale_V9_DataCollectSweep1_041026: Cell Count","Fullscale_V9_DataCollectSweep1_041026: Center of Loads (m)","Fullscale_V9_DataCollectSweep1_041026: Drag BEAVS (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Camera Pod (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Center Body (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Coefficient","Fullscale_V9_DataCollectSweep1_041026: Drag Fins (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Nose (N)","Fullscale_V9_DataCollectSweep1_041026: Drag of all external components (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Tail & Base (N)","Fullscale_V9_DataCollectSweep1_041026: Total Solver CPU Time (s)","Fullscale_V9_DataCollectSweep1_041026: Total Solver Elapsed Time (s)"
807.0,0.03,20.0,1.23,3600.0,0.24,7.0,470.0,2408947.0,-0.46756529721112355,3.878530249269699,0.7857604544352952,4.98672828488932,1.098370555363776,3.6065688637772038,-128.97191777470192,21.218337924856307,136.93266784718668,20095.370593,2540.9402506189995
808.0,0.03,20.0,1.23,3600.0,0.25,7.0,470.0,2408947.0,-0.46801013259194507,4.2222572826069715,0.8534127997900041,5.298260260029613,1.0843831053498525,3.863109111457577,-128.87274707343823,22.730174615299667,137.3658822348537,20090.780868000023,2541.3828042580003
809.0,0.03,20.0,1.23,3600.0,0.26,7.0,470.0,2408958.0,-0.46828859759233105,4.569035761995344,0.9105526763874094,5.818463066638319,1.1016928947804945,4.196929910642785,-128.7727279857608,24.977401572602794,138.2551481426997,20351.17160900001,2589.1419280269965
810.0,0.03,20.0,1.23,3600.0,0.27,7.0,470.0,2408958.0,-0.4688199702941485,4.935372203251959,0.9878146853979022,6.08803457350231,1.0839509802618519,4.451566007998664,-128.6633034127935,26.501909691130408,138.70242563377312,31296.407360000037,4248.611750245998
811.0,0.03,20.0,1.23,3600.0,0.28,7.0,470.0,2408958.0,-0.4691468924324135,5.324177522455911,1.0493716002993319,6.621741428457542,1.0968475535361413,4.794728091101371,-128.55394852752124,28.84047050953547,139.6044003947426,20354.685642000015,2573.7846441010042
812.0,0.03,20.0,1.23,3600.0,0.29,7.0,470.0,2409022.0,-0.46964223102233704,5.7243635007051195,1.1216675661090483,7.073675361256429,1.0965773237459764,5.110199442590357,-128.43807620575802,30.929668186715354,140.3378385218124,20250.077582999977,2564.173309365999
813.0,0.03,20.0,1.23,3600.0,0.3,7.0,470.0,2409022.0,-0.4701486543321282,6.141348116316046,1.197665908183731,7.496051053593799,1.091380544716616,5.428674201400927,-128.3164657244384,32.94266336016292,140.9953898051068,20274.19488500002,2581.514667369005
814.0,0.03,20.0,1.23,3600.0,0.31,7.0,470.0,2409022.0,-0.47060129333099743,6.567744852347899,1.283638159238143,7.827374961501234,1.077356452255239,5.743050594338964,-128.18780031321336,34.72344455033443,141.48943629612154,30467.63572000002,4118.250193822998
815.0,0.03,20.0,1.23,3600.0,0.32,7.0,470.0,2409070.0,-0.471040062496363,7.016785007342894,1.372033016204896,8.172829052165868,1.0677734210550553,6.065559782653014,-128.05346617531865,36.67068763895127,142.0969469559032,20434.876603000037,2578.5641221359997
816.0,0.03,20.0,1.23,3600.0,0.33,7.0,470.0,2409086.0,-0.471582668815952,7.479797004800483,1.444487467187993,8.797261368509497,1.0797786952030148,6.447253684178228,-127.91814089606622,39.43688780868544,143.18622918007546,20342.329034000017,2570.0128342330004
817.0,0.03,20.0,1.23,3600.0,0.34,7.0,470.0,2409134.0,-0.4720252744603574,7.998148022294676,1.5088821115848159,9.564711559984465,1.0968355231881417,6.866048241920005,-127.77895012977078,42.52451038858285,144.3656705825696,21025.16787699999,2664.5393040680024
818.0,0.03,20.0,1.23,3600.0,0.35,7.0,470.0,2409166.0,-0.4726466328097416,8.475698100848387,1.606125537727014,9.93831482250496,1.0849838699900958,7.2030220797498865,-127.62599692515487,44.57582044479528,144.97865682911987,20372.87494900001,2569.864124483001
819.0,0.03,20.0,1.23,3600.0,0.36,7.0,470.0,2409238.0,-0.4731063347785788,8.977835462936945,1.69786094162057,10.418908484656582,1.0813117608112328,7.596211764175062,-127.46750705716767,46.99978920656072,145.7764796103392,20270.93427200001,2558.9355216209983
820.0,0.03,20.0,1.23,3600.0,0.37,7.0,470.0,2409294.0,-0.4736580240152217,9.522090734719697,1.7859114827813345,11.008801724410592,1.0832699537906672,7.990858237286162,-127.30393057141694,49.737064024860146,146.7333324170793,20550.97211099998,2606.6270312699958
821.0,0.03,20.0,1.23,3600.0,0.38,7.0,470.0,2409318.0,-0.47428950244322554,10.063870009265184,1.8841450429868,11.460601745042823,1.0778620719127838,8.373359282660422,-127.13160047292266,52.19998467584635,147.5496090688138,29682.709138000013,3998.382434350995
822.0,0.03,20.0,1.23,3600.0,0.39,7.0,470.0,2409422.0,-0.47488317353686404,10.632710645276129,1.9828022780920047,11.994274426266797,1.0750206909583495,8.77575835085656,-126.95305503956764,54.838558817392695,148.40606815646885,20492.41243699998,2588.894110863997
823.0,0.03,20.0,1.23,3600.0,0.4,7.0,470.0,2409489.0,-0.4753825573462853,11.237143655755697,2.074765035372379,12.69221299804514,1.078797680037543,9.232626223934114,-126.77060262429804,57.889526162744275,149.42338087393497,20186.553492999963,2551.769773332004
824.0,0.03,20.0,1.23,3600.0,0.41,7.0,470.0,2409482.0,-0.4761389161394269,11.800066167267367,2.194898120518587,12.98159841686423,1.0672899158713298,9.597795967898564,-126.57421116840824,60.171400406551285,150.17125290241077,21068.852835999995,2672.8101777900006
825.0,0.03,20.0,1.23,3600.0,0.42,7.0,470.0,2409621.0,-0.47671129943811524,12.460532760944654,2.2808418441867193,13.862158366231082,1.076466350969015,10.094915035864195,-126.38147637161708,63.68527673735856,151.368305101749,20611.783541,2599.4800204030084
826.0,0.03,20.0,1.23,3600.0,0.43,7.0,470.0,2409661.0,-0.47744182642213384,13.077970764944961,2.393308692741816,14.408532689388702,1.0753789693705431,10.526270389575942,-126.17571087786365,66.686578160961,152.45620650217325,20136.76775299997,2542.8877515330005
827.0,0.03,20.0,1.23,3600.0,0.4400000000000001,7.0,470.0,2409813.0,-0.47797932003701316,13.885053826493532,2.4637477295875585,15.500125917923507,1.0897354385273497,11.083964998279903,-125.97454547123147,70.75651404212007,153.79816704106702,30725.83141300001,4145.074517782001
828.0,0.03,20.0,1.23,3600.0,0.4500000000000001,7.0,470.0,2409798.0,-0.47884528967651435,14.461377363633536,2.601444430646819,15.876215583755965,1.081499446572548,11.488663175707615,-125.75181731675607,73.44992038751343,154.77403715052557,20542.089052999996,2603.878403312002
829.0,0.03,20.0,1.23,3600.0,0.46,7.0,470.0,2409852.0,-0.4794958150210671,15.125307357820388,2.7153883099696006,16.517086959125862,1.0786630263617405,11.988261615969893,-125.52770522896283,76.54934218384432,155.73100316992142,20929.652876000007,2643.8369456919963
830.0,0.03,20.0,1.23,3600.0,0.47,7.0,470.0,2409987.0,-0.4803262197974395,15.898812841577456,2.824637142761879,17.298789717154225,1.0838182014068907,12.48821455169488,-125.30071090632032,80.29567099303998,157.08592764617185,19960.005650000006,2520.242481625999
831.0,0.03,20.0,1.23,3600.0,0.48,7.0,470.0,2410036.0,-0.4810976254558815,16.53013142996475,2.971330503863537,17.72458732560844,1.0763300900964512,12.944524976110873,-125.05950787700368,83.170239620248,158.0591732617041,21709.416079999974,2757.809894846002
832.0,0.03,20.0,1.23,3600.0,0.49,7.0,470.0,2410156.0,-0.4817784648297311,17.371445372938386,3.045875083979578,18.877812480194258,1.0852825607709935,13.560751890273387,-124.82851474808767,87.39266138375439,159.36529130445643,29016.196976,3901.558027626996
833.0,0.03,20.0,1.23,3600.0,0.5,7.0,470.0,2410237.0,-0.4826045695569421,18.295299127412928,3.1249315605908397,20.000648814537406,1.097742616393585,14.144186964623556,-124.59016151740836,92.04083401956701,161.06592906981064,20241.608101999973,2556.786063460999
834.0,0.03,20.0,1.23,3600.0,0.51,7.0,470.0,2410302.0,-0.4834280274660908,18.855858026591108,3.312222833760257,20.0452961270406,1.0792763379772825,14.568245256478402,-124.323577643152,94.14841582453877,161.69037122382042,21259.567766999942,2688.983533086997
835.0,0.03,20.0,1.23,3600.0,0.52,7.0,470.0,2410458.0,-0.48426923674911676,19.76286734881133,3.39742864954025,21.187539533031508,1.0877684878690692,15.184831497919463,-124.07323875627348,98.64683876332714,163.1874104902981,21462.15141699995,2720.4296854829972
836.0,0.03,20.0,1.23,3600.0,0.53,7.0,470.0,2410547.0,-0.4850850943619944,20.910508097149208,3.414178833123783,22.983082729186844,1.1128310800832204,15.927805223206084,-123.83044325063845,104.83854150170941,165.43340986968195,20694.860506999994,2610.7949599980043
837.0,0.03,20.0,1.23,3600.0,0.54,7.0,470.0,2410826.0,-0.4860405244298409,21.489166438831006,3.647198349102006,22.813366234609635,1.0895132319466225,16.309709310095155,-123.53465330953341,106.55161278000186,165.82682575689748,20041.595894999984,2529.043651793999
838.0,0.03,20.0,1.23,3600.0,0.55,7.0,470.0,2410967.0,-0.4870053471107946,22.214555580963985,3.801804864223797,23.239566736804175,1.0807066427427192,16.795600007974762,-123.2393668233561,109.64104962423269,166.82888925762208,30980.925073999995,4192.768039469001
839.0,0.03,20.0,1.23,3600.0,0.56,7.0,470.0,2411085.0,-0.48792579734896163,23.30492839170117,3.88262766724659,24.487027848890104,1.090187423840094,17.44008267569165,-122.95496196853048,114.66139718600643,168.5016925710074,20696.857880999978,2623.4509034010002
840.0,0.03,20.0,1.23,3600.0,0.5700000000000001,7.0,470.0,2411409.0,-0.4891158538218831,23.784015387142507,4.129042300287331,24.303573950121674,1.0688667357952717,17.837067325972516,-122.62725291582314,116.46978572936143,169.04333968166054,20628.063432000024,2601.1497856149995
841.0,0.03,20.0,1.23,3600.0,0.58,7.0,470.0,2411349.0,-0.4902482045524976,24.406931258010356,4.386655525430164,23.833085380628283,1.046364982984438,18.206695073213712,-122.28147960326393,118.05358737622001,169.50169974220145,21151.41726199998,2669.4525683680026
842.0,0.03,20.0,1.23,3600.0,0.59,7.0,470.0,2411602.0,-0.4915304566069661,25.217912945622444,4.612725665583101,23.683099965861945,1.024864436970466,18.61698048523583,-121.91905521018322,119.64937314711253,169.43770929499243,21127.22188600003,2678.1050947179997
843.0,0.03,20.0,1.23,3600.0,0.6,7.0,470.0,2411845.0,-0.49265582021755244,26.122688743894127,4.76171520674987,24.472694998385773,1.0286207463081083,19.20775868236541,-121.54366269819269,124.19318682176508,171.17199188856262,31788.79338999997,4339.398683447002
844.0,0.03,20.0,1.23,3600.0,0.61,7.0,470.0,2411948.0,-0.4938490931267788,27.030497211173746,4.938141012947546,25.103469205727794,1.0248092967652636,19.787386395584264,-121.11789428211205,127.89180926873692,172.15020972541564,20804.912227000015,2625.4904711199997
845.0,0.03,20.0,1.23,3600.0,0.62,7.0,470.0,2412407.0,-0.4951163448193366,27.98148074771395,5.128112107949007,25.53903074436588,1.0195221062946818,20.32219301736453,-120.60913415327757,131.4377214770755,173.0760390129597,20006.746773,2527.5744841740025
846.0,0.03,20.0,1.23,3600.0,0.63,7.0,470.0,2412578.0,-0.4965676141476807,28.875726394447128,5.35134162115097,25.587487670764624,1.0059724058053614,20.746846329964026,-119.91301715984176,133.90819568418377,173.25981082769877,20791.314278000038,2637.047017585002
847.0,0.03,20.0,1.23,3600.0,0.64,7.0,470.0,2412953.0,-0.4979503392225701,29.825316148781535,5.5349691253922355,26.046343519423203,1.0070363333493253,21.322469111302404,-118.78534320475094,138.33914234291035,174.39538764276193,20687.49144099999,2624.2069023159993
848.0,0.03,20.0,1.23,3600.0,0.65,7.0,470.0,2412700.0,-0.4994769700507739,30.647230285669686,5.749860660637931,26.186069445805654,1.003456782120055,21.824175668902605,-116.9494793299126,142.18879709123485,174.73094036013154,20434.557185000023,2596.620978270996
849.0,0.03,20.0,1.23,3600.0,0.66,7.0,470.0,2413154.0,-0.5010850371142405,31.713276567498387,5.9220776587813555,26.52288923611342,1.0130604057377945,22.409691921575195,-114.32937166708165,148.0005106305277,175.761946913641,25494.519759000043,3362.8289446769954
850.0,0.03,20.0,1.23,3600.0,0.67,7.0,470.0,2412940.0,-0.5023667451714494,32.88982859372974,6.020269023626161,27.718383535737445,1.0457071795923516,23.252762668413787,-111.73379772513076,157.43442628015373,179.28698018377736,24890.518186000012,3280.200263323
851.0,0.03,20.0,1.23,3600.0,0.6799999999999999,7.0,470.0,2413697.0,-0.504103366978481,33.83917813867636,6.182909374463372,27.84340253116402,1.0511384521603149,23.805369974749883,-108.71797616012014,163.01130692340973,180.05842306447624,20691.67499000001,2624.8197068990003
852.0,0.03,20.0,1.23,3600.0,0.69,7.0,470.0,2413938.0,-0.5059460577915981,34.49538996307186,6.445961282727331,27.44436125590794,1.042528075553319,24.1950441356477,-105.44835190881523,166.4661508769993,179.33374614845974,20494.147837999975,2588.2434609539996
853.0,0.03,20.0,1.23,3600.0,0.7,7.0,470.0,2414281.0,-0.5075857043155017,35.806154768023916,6.458288916400136,28.24035636728127,1.0673746380015992,24.949080074585428,-102.06239490368009,175.40942875518317,182.01794353257253,20186.282944999988,2550.9470757520016
854.0,0.03,20.0,1.23,3600.0,0.71,7.0,470.0,2414553.0,-0.5094988014226838,36.515101858747926,6.633145025125878,28.082420826216914,1.0652741959180987,25.40865188908208,-98.40279755950257,180.10181989802336,181.86529785835313,31028.652812000008,4228.919376247
855.0,0.03,20.0,1.23,3600.0,0.72,7.0,470.0,2414567.0,-0.5113448037540259,37.66436298638135,6.581128418152102,28.39693104660545,1.0775157612018469,26.028790196881992,-94.59520187214883,187.33917628063045,183.26316550475838,21089.739432999988,2672.784106573
856.0,0.03,20.0,1.23,3600.0,0.73,7.0,470.0,2415113.0,-0.513287458249017,38.74955984269893,6.573174776197717,28.68578049589596,1.0880177483790867,26.639723420652658,-90.56727207702019,194.45616133995208,184.37519488152697,20527.81135900002,2592.1555191280004
857.0,0.03,20.0,1.23,3600.0,0.74,7.0,470.0,2415584.0,-0.5152537423681792,40.011471765458154,6.510280803901878,29.018187593097817,1.102083074364395,27.27066714590648,-86.35053190404872,202.4033851896868,185.94330978537118,20788.45877199999,2628.7732964010006
858.0,0.03,20.0,1.23,3600.0,0.75,7.0,470.0,2415408.0,-0.5173167984479201,41.270184293805656,6.43471950677635,29.31563697749411,1.1142624497656226,27.90425752603402,-81.90280374158601,210.20837572156245,187.18638115903832,30265.824260000012,4071.839155535996
859.0,0.03,21.66666666666667,1.23,3600.0,0.1,7.0,470.0,2410098.0,-0.46396058372624494,0.742062636027795,0.14738991359514575,1.1671030939220122,1.1537754894117334,0.726821399051865,-129.92388807985498,3.8695576112282013,131.01006864848637,20194.352807999996,2548.6488638220003
860.0,0.03,21.66666666666667,1.23,3600.0,0.11,7.0,470.0,2410098.0,-0.46411635511798816,0.8850709014587574,0.17682614012581024,1.3436695733012014,1.1432737878249932,0.8629629136990892,-129.88050511388272,4.639547416868094,131.25152300216595,20710.442012,2628.4415642090007
861.0,0.03,21.66666666666667,1.23,3600.0,0.12,7.0,470.0,2410098.0,-0.46428686450384493,1.0650224838321865,0.2087845479461166,1.537219490993866,1.1422351025072954,1.0104513863375602,-129.8333046035311,5.516428466758555,131.52825516117994,20460.826880999983,2584.2639349859996
862.0,0.03,21.66666666666667,1.23,3600.0,0.13,7.0,470.0,2410098.0,-0.4644710874513515,1.2515875009250066,0.243570650577202,1.74244320896971,1.1371477380398503,1.169874670896913,-129.78219426910337,6.445306998657111,131.82002523639164,19920.007141000027,2513.8972845360026
863.0,0.03,21.66666666666667,1.23,3600.0,0.14,7.0,470.0,2410098.0,-0.4646697082681432,1.4587502147569182,0.28084910372767735,1.9641972054272978,1.134433603028965,1.339462810148245,-129.72743190562164,7.457189189077439,132.14136176063897,20245.316858999995,2566.0232292000055
864.0,0.03,21.66666666666667,1.23,3600.0,0.15,7.0,470.0,2410098.0,-0.4648807752080267,1.682991378323957,0.3203823033319411,2.206108851476716,1.1368076684374846,1.5229422897877525,-129.6690103134163,8.578463421370492,132.51504891186644,19945.958295000004,2519.6975082640006
865.0,0.03,21.66666666666667,1.23,3600.0,0.16,7.0,470.0,2410098.0,-0.46510798386738045,1.9166367292501765,0.36234312593962226,2.458292892794341,1.1344042069222349,1.7151299024767201,-129.6068130349284,9.73974944217414,132.8941598266417,29098.193302999996,3925.483844329996
866.0,0.03,21.66666666666667,1.23,3600.0,0.17,7.0,470.0,2410098.0,-0.46535656135169484,2.163406578011083,0.40776791297698195,2.7078796657934467,1.1242882006428976,1.9118563579787433,-129.54043063864603,10.897213907020573,133.2467340309063,20152.56649599998,2541.795410021998
867.0,0.03,21.66666666666667,1.23,3600.0,0.18,7.0,470.0,2410098.0,-0.4656163782142834,2.431325118983121,0.4547270183680708,2.9843512934493077,1.1225325563065192,2.122137160408499,-129.4703832299773,12.197868236521995,133.67571087529035,20696.687793000016,2627.0510310240006
868.0,0.03,21.66666666666667,1.23,3600.0,0.19,7.0,470.0,2410098.0,-0.46588979859222324,2.710153584924064,0.5040597546599056,3.2831548427468924,1.1222952298628899,2.3491587688526607,-129.39646422137756,13.587961606408243,134.1378988766023,20080.814014999985,2538.4228096680026
869.0,0.03,21.66666666666667,1.23,3600.0,0.2,7.0,470.0,2410098.0,-0.46617907391925634,3.0045452218531112,0.5560012915411114,3.58647580565986,1.1187443914863486,2.581563492535526,-129.31848635990332,15.008278178286076,134.5981787265998,20104.765124000012,2539.948315874995
870.0,0.03,21.66666666666667,1.23,3600.0,0.21,7.0,470.0,2410117.0,-0.4664831622822649,3.3141683915201963,0.6105974692388196,3.9035245797943667,1.1153226607582938,2.8234327633643423,-129.2364239871757,16.49601778957128,135.0807185728292,28142.51523599997,3786.1956730460074
871.0,0.03,21.66666666666667,1.23,3600.0,0.22,7.0,470.0,2410117.0,-0.4667972719371013,3.642586949704783,0.6670237783223523,4.252093536020638,1.1168853089233932,3.0774557195649397,-129.15066599348467,18.1298387320209,135.64134474189285,20193.656953999976,2559.1297313890004
872.0,0.03,21.66666666666667,1.23,3600.0,0.23,7.0,470.0,2410117.0,-0.46712991564908646,3.983482226791568,0.7272893969335118,4.5963333091272895,1.1129268267919943,3.341927483684561,-129.06030852005176,19.745234240816053,136.15651034433088,20352.910424000016,2574.7798623679996
873.0,0.03,21.66666666666667,1.23,3600.0,0.24,7.0,470.0,2410117.0,-0.4674999371896098,4.3480944433717355,0.7895094977622705,4.939252368576691,1.1097362163761153,3.6005965742615924,-128.96566528325565,21.43789992505873,136.72611232434213,19868.242636999985,2510.0213606780026
874.0,0.03,21.66666666666667,1.23,3600.0,0.25,7.0,470.0,2410134.0,-0.46785171955778143,4.71676336036095,0.8529555531155318,5.328354982221673,1.1092290060499226,3.8889734130087756,-128.8672627735828,23.250979170996565,137.33119463587246,20009.251788999973,2540.278160074001
875.0,0.03,21.66666666666667,1.23,3600.0,0.26,7.0,470.0,2410134.0,-0.46823489563374526,5.1020685400916195,0.9188663736305158,5.7213430590849,1.1081911751784796,4.180738076743965,-128.76436337964154,25.124729525611137,137.96607685570166,19907.572458999988,2516.3762605379975
876.0,0.03,21.66666666666667,1.23,3600.0,0.27,7.0,470.0,2410153.0,-0.46866038596716647,5.510511712329104,0.9904560052055142,6.0795087898290525,1.1019088968864588,4.468677860351822,-128.65589804252454,26.94096929188032,138.54771296668935,28817.667401999974,3884.7592253219996
877.0,0.03,21.66666666666667,1.23,3600.0,0.28,7.0,470.0,2410153.0,-0.4690565570344866,5.9223307391999125,1.056715937080975,6.578567865050111,1.1110334031868148,4.802143591299055,-128.5452043411708,29.213472735035296,139.398918943576,19664.616514999994,2481.144200375997
878.0,0.03,21.66666666666667,1.23,3600.0,0.29,7.0,470.0,2410153.0,-0.4695002648354868,6.370733412799352,1.134494825443538,6.9397856606723,1.1020689328087023,5.101025087015647,-128.4269263969579,31.08456254978781,139.96544996081488,20251.688088999992,2567.0137858719977
879.0,0.03,21.66666666666667,1.23,3600.0,0.3,7.0,470.0,2410153.0,-0.4699474129539158,6.825121591633864,1.2047027021648613,7.459263034553447,1.109600493840477,5.44954410053563,-128.30657360770977,33.49262153316898,140.86056371199092,19978.820362000017,2524.7649047999976
880.0,0.03,21.66666666666667,1.23,3600.0,0.31,7.0,470.0,2410249.0,-0.47047724423393256,7.297391576635772,1.2821934628938918,7.899019652010247,1.1080335749344359,5.773861215008127,-128.17907676590548,35.71217522167824,141.63878608103568,19914.663945000022,2511.8054454869975
881.0,0.03,21.66666666666667,1.23,3600.0,0.32,7.0,470.0,2410217.0,-0.4709103368884679,7.807910939741663,1.3769665359085792,8.179109224159877,1.0862798952304482,6.0876754387514715,-128.0426222390772,37.3062579953604,141.897218095876,29462.520713999966,3965.1779351849978
882.0,0.03,21.66666666666667,1.23,3600.0,0.33,7.0,470.0,2410265.0,-0.4713916112183335,8.312061255712615,1.4514847873640084,8.7798663782939,1.0975253922927761,6.466357146446338,-127.9061060561489,40.085052571717824,142.98138906004988,20423.274191000004,2586.7702030390014
883.0,0.03,21.66666666666667,1.23,3600.0,0.34,7.0,470.0,2410313.0,-0.47186107886930373,8.83631532007737,1.5346190335957006,9.335823292212192,1.0986464656093808,6.849258944102815,-127.761917977834,42.59472095176854,143.80062233961445,20461.88415200004,2582.5255285360013
884.0,0.03,21.66666666666667,1.23,3600.0,0.35,7.0,470.0,2410313.0,-0.4724279623514851,9.378643522533665,1.6288225508202798,9.716744285258303,1.089909617366836,7.196354352808001,-127.60820716917657,44.77819140780696,144.46583386556324,20186.543429999958,2546.2627034279994
885.0,0.03,21.66666666666667,1.23,3600.0,0.36,7.0,470.0,2410385.0,-0.47297662528834244,9.940844538212334,1.711287327612561,10.303662062465884,1.093631410091234,7.587864107914908,-127.45116214990855,47.53526929680257,145.44277341050545,20726.020769000042,2627.6186706060034
886.0,0.03,21.66666666666667,1.23,3600.0,0.37,7.0,470.0,2410441.0,-0.47349666418996017,10.525029416283578,1.8046111079901976,10.84640542774315,1.0910232328204321,7.98495577730017,-127.28574018300888,50.093046699498736,146.21778515319053,19928.061584999967,2517.1759841850003
887.0,0.03,21.66666666666667,1.23,3600.0,0.38,7.0,470.0,2410465.0,-0.4740612749090744,11.127864163230942,1.894023560011818,11.429382062288044,1.0933711266395234,8.39780132992178,-127.11421482571795,52.95107559941502,147.21621930968035,28505.261091999997,3838.4940938849986
888.0,0.03,21.66666666666667,1.23,3600.0,0.39,7.0,470.0,2410521.0,-0.47461995859048045,11.76905548450515,1.9698534061588044,12.263908818667018,1.1067938012096623,8.86923801191044,-126.94065102951065,56.45935699363511,148.52795230190435,19848.848396,2505.517443881999
889.0,0.03,21.66666666666667,1.23,3600.0,0.4,7.0,470.0,2410791.0,-0.4753925177152854,12.368578690291384,2.093122757651166,12.538787573131598,1.0928132663435282,9.215599016974867,-126.7486390594672,58.641618668280884,149.17416968969908,21207.180595,2688.829380027001
890.0,0.03,21.66666666666667,1.23,3600.0,0.41,7.0,470.0,2410601.0,-0.4759449715456862,13.026541920063346,2.19454892257589,13.109858877486147,1.090474086602348,9.64900601519106,-126.55618850451091,61.478471708739136,150.05470447793363,20223.47261700001,2558.5919190050026
891.0,0.03,21.66666666666667,1.23,3600.0,0.42,7.0,470.0,2410739.0,-0.4766106127815995,13.688723748149256,2.305068018831247,13.607615751906833,1.0852416495482105,10.071668004944316,-126.35550644424592,64.20443585270473,150.886866773119,20292.227405999995,2561.7271602300016
892.0,0.03,21.66666666666667,1.23,3600.0,0.43,7.0,470.0,2410983.0,-0.47731972844316745,14.402055402351781,2.3956416968992142,14.47275606882253,1.0961674157040702,10.572617071800996,-126.15450083861155,67.9757147265358,152.28714532527283,29741.04626399998,3996.4042002880033
893.0,0.03,21.66666666666667,1.23,3600.0,0.4400000000000001,7.0,470.0,2411051.0,-0.4779658370481494,15.160203516644605,2.485846992186087,15.360486872078354,1.1039253069785264,11.077103435239792,-125.9477033054318,71.67786209672525,153.54192458600824,20445.98301199997,2593.963749834
894.0,0.03,21.66666666666667,1.23,3600.0,0.4500000000000001,7.0,470.0,2411177.0,-0.4787101531403051,15.856090930840281,2.6192517957824726,15.750928246375453,1.094371831248707,11.505751319876738,-125.72393320474328,74.32414702966074,154.31605794152907,22122.595781999993,2795.1035647739973
895.0,0.03,21.66666666666667,1.23,3600.0,0.46,7.0,470.0,2411298.0,-0.4794474541720585,16.591496595905703,2.741885203720744,16.35695079801078,1.0923701064810543,11.988287731643096,-125.49779205406082,77.52209080018824,155.34126252496867,20357.622780000005,2566.9381631720003
896.0,0.03,21.66666666666667,1.23,3600.0,0.47,7.0,470.0,2411335.0,-0.4802523133496055,17.329314964682254,2.8615543907879575,16.9374370061275,1.090406968632323,12.457591012344324,-125.2657987786286,80.78380588936881,156.46370729405533,21507.323413000002,2730.3047750020037
897.0,0.03,21.66666666666667,1.23,3600.0,0.48,7.0,470.0,2411321.0,-0.48089590710130803,18.154267707546637,2.9601130599776644,17.895254018077505,1.0957850483727443,13.028032677168577,-125.03404367326584,84.67356425692726,157.6699404674227,20667.15309000003,2611.4316123780022
898.0,0.03,21.66666666666667,1.23,3600.0,0.49,7.0,470.0,2411466.0,-0.4815663262717151,19.201149002620518,2.9586945995858587,19.908216032319018,1.131901639929187,13.7860482695726,-124.81996266214958,91.1466748970648,160.1125296551164,31311.61373099999,4232.791641541996
899.0,0.03,21.66666666666667,1.23,3600.0,0.5,7.0,470.0,2411600.0,-0.48245779235989683,19.852718112408834,3.183032507091599,19.580619567764323,1.1025666888891388,14.123052025345187,-124.54948959897746,92.44531103378765,160.25537842015513,21120.105362,2664.0918909330003
900.0,0.03,21.66666666666667,1.23,3600.0,0.51,7.0,470.0,2411718.0,-0.4833816394644738,20.628439195187024,3.3473153264807793,19.907120738400916,1.0934776651768736,14.583336768745857,-124.2882146894839,95.38723892424022,161.20924158490956,20412.117881000013,2589.2643445420026
901.0,0.03,21.66666666666667,1.23,3600.0,0.52,7.0,470.0,2412024.0,-0.48415799247118746,21.532691241108388,3.4436668149519476,20.857557507732057,1.097243938052764,15.179016221241415,-124.03133279128926,99.50614220602202,162.52454321227748,21221.15877899998,2680.324635849999
902.0,0.03,21.66666666666667,1.23,3600.0,0.53,7.0,470.0,2412183.0,-0.48509049930268316,22.335191084820238,3.612054160833855,21.190085035201097,1.0879136017397748,15.646966544978584,-123.75653084865453,102.49109440557693,163.46332842839772,22266.067998999995,2811.0016424579985
903.0,0.03,21.66666666666667,1.23,3600.0,0.54,7.0,470.0,2412544.0,-0.48605008323342686,23.267088881323453,3.7570457033939646,21.818946836556293,1.0858956523776657,16.167495184176808,-123.47887604399615,106.19782273309839,164.66612217164402,30097.708642,4047.0946731579975
904.0,0.03,21.66666666666667,1.23,3600.0,0.55,7.0,470.0,2412621.0,-0.4869346500979486,24.235855251727397,3.8361632089638826,22.992733251759496,1.0918673991596082,16.79474002173078,-123.19844671862043,110.77334306979031,166.1122980542292,21829.703876999978,2771.464762635997
905.0,0.03,21.66666666666667,1.23,3600.0,0.56,7.0,470.0,2412738.0,-0.4879572863974054,25.10982509624909,4.007783110962442,23.410008493634287,1.0855092094320105,17.294334344361374,-122.89612054934415,114.16936197386181,167.2435314779988,20376.158992999994,2576.5316229609984
